post_text,post_id,user_id,username,reply_to_post_num,topic_id,post_num,reply_count,created_at,updated_at,num_reads,topic_slug,forum_name
"Hi, I’ve just started preparing a VAT return and I’ve hit a bit of an issue with an Invoice with a negative total from a supplier. I’d already uploaded my bank statement which shows a refund from the supplier on the correct date (26th Feb), but when I entered the New Purchase it made its own duplicate entry in the bank account on the date of the credit note (22nd Feb). The question I have is how do I “tag” an existing bank transaction as the refund from a credit note? I’ve experimented a little bit and found the following limitations that I can’t work out a way around, but perhaps someone can tell me what I’m doing wrong here…  * The bank transaction that Quickfile automatically creates for a Credit Note appears on the day specified in the “Credit Note Date”. However, my particular Invoice contains a refund _and_ a purchase, but the net is negative. I don’t want to put the bank transaction date (26th Feb) in as the “Credit Note date” because that misrepresents the invoice issued date (22nd Feb).  * The description of the automatically created transaction is different to the description on the statement, and it doesn’t look like I can change it. I want the description of the bank account transaction to match the actual statements from my bank. Is there a way to do something similar to Invoices - i.e. “tag” an existing bank account transaction as the refund from a Credit Note, potentially on a different date to the invoice? Thanks, Mike ",129045,9681,kingsland,,35504,1,2,2020-05-27T21:58:02.937Z,2020-05-27T21:58:02.937Z,9,assign-credit-note-to-uploaded-bank-statement-transaction,quickfile
"Ah, it looks like I _can_ change the description of the bank account transaction, but it still appears on the Credit Note date (22nd) rather than the actual transaction date (26th), so I’d still like to find a solution to that… ",129046,9681,kingsland,,35504,2,0,2020-05-27T22:03:14.007Z,2020-05-27T22:03:14.007Z,9,assign-credit-note-to-uploaded-bank-statement-transaction,quickfile
"![](https://community.quickfile.co.uk/letter_avatar_proxy/v4/letter/k/7ab992/40.png) kingsland: > Is there a way to do something similar to Invoices - i.e. “tag” an existing > bank account transaction as the refund from a Credit Note, potentially on a > different date to the invoice? Short answer - no. Longer answer - if you create a credit note against a paid- up invoice and hold the credit on account rather than refunding it there and then, you should be able to subsequently go into the unallocated payment and “refund balance” on a different date. But for an ad-hoc credit note (a negative value invoice) not derived from another invoice I’m not aware of any way to make the bank transaction a different date from the credit note date. ",129049,501,ian_roberts,,35504,3,0,2020-05-27T23:42:30.302Z,2020-05-27T23:42:30.302Z,9,assign-credit-note-to-uploaded-bank-statement-transaction,quickfile
"Thanks Ian. Not quite the answer I was hoping for, but at least it means I can stop looking for a workaround :-). As an aside I prefer things to fail safe, so I think it’s probably better to use the bank transaction date rather than the credit note “invoice date” (assuming there’s only one bank transaction and it’s not refunded in a split) - it means that if you re-upload the bank statement *.csv / *.qif file it will detect a duplicate transaction rather than blindly create another one because of the differing dates. If I can’t have a perfect audit trail for bank statements _and_ credit notes I’d rather have the former than the latter… Thanks again, Mike ",129118,9681,kingsland,,35504,4,0,2020-05-28T20:31:51.186Z,2020-05-28T20:31:51.186Z,8,assign-credit-note-to-uploaded-bank-statement-transaction,quickfile
"![](https://community.quickfile.co.uk/letter_avatar_proxy/v4/letter/k/7ab992/40.png) kingsland: > Is there a way to do something similar to Invoices - i.e. “tag” an existing > bank account transaction as the refund from a Credit Note, potentially on a > different date to the invoice? The whole credit note and credit account section needs rewriting as it doesn’t fit most use cases. ![](/letter_avatar_proxy/v4/letter/l/a9a28c/40.png) [Post credit note directly to account (not to specific invoice)](https://community.quickfile.co.uk/t/post-credit-note-directly-to- account-not-to-specific-invoice/26487) [feature](/c/feature) > Quickfile handles credit notes completely differently to an invoice whereas > as far as I am concerned they are exactly the same when used on a supplier > credit account, the balance of the account simply goes up or down depending > on whether it is a credit note or invoice. I don’t necessarily want to > attach a credit note to a purchase invoice, I just want to have it adjust > the suppliers account balance. Credit notes as they function now work fine > for posting against a single cash invoice refunded i… ",129151,655,Lurch,,35504,5,0,2020-05-29T11:47:14.171Z,2020-05-29T11:47:14.171Z,5,assign-credit-note-to-uploaded-bank-statement-transaction,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,129442,-1,system,,35504,6,0,2020-06-03T21:58:04.464Z,2020-06-03T21:58:04.464Z,1,assign-credit-note-to-uploaded-bank-statement-transaction,quickfile
I entered a purchase payment wrong and need to modify the date. How can I do this? ,129067,14052,hannahbeatrice,,35512,1,0,2020-05-28T10:32:09.529Z,2020-05-29T08:54:23.683Z,12,modify-a-purchase-payment-date,quickfile
"Hi [@hannahbeatrice](/u/hannahbeatrice) Where did the payment come from? For example, was it paid into a bank account (and therefore, you have a tagged bank transaction for the payment)? ",129070,3328,QFMathew,,35512,2,0,2020-05-28T10:38:24.815Z,2020-05-28T10:38:24.815Z,12,modify-a-purchase-payment-date,quickfile
"It was a direct debit that I’d had notification of from the company coming out of my bank account.  I entered the payment in manually to Quickfile, then realised it was for a date in the future, not today. ",129072,14052,hannahbeatrice,,35512,3,1,2020-05-28T10:58:08.645Z,2020-05-28T10:58:08.645Z,12,modify-a-purchase-payment-date,quickfile
"No problem! You can simply go the bank statement page, click on the date of the transaction and change it there. However, you can’t have future dated transactions. So if it’s currently pending to leave your account tomorrow (for example), then it may be best to update it tomorrow so it accurately reflects your bank statement. ",129080,3328,QFMathew,3,35512,4,1,2020-05-28T13:00:02.170Z,2020-05-28T13:00:02.170Z,11,modify-a-purchase-payment-date,quickfile
"Thanks, that’s really helpful! ",129116,14052,hannahbeatrice,,35512,5,0,2020-05-28T19:30:18.303Z,2020-05-28T19:30:18.303Z,10,modify-a-purchase-payment-date,quickfile
"![](https://community.quickfile.co.uk/user_avatar/community.quickfile.co.uk/qfmathew/40/12493_2.png) QFMathew: > However, you can’t have future dated transactions. Not sure this is true, I enter loads of advance transactions when I book Hotels etc. I enter the transaction on the day I book it but for the date of the stay, which will be the date of the invoice. ",129149,655,Lurch,4,35512,6,1,2020-05-29T11:44:15.014Z,2020-05-29T11:44:15.014Z,7,modify-a-purchase-payment-date,quickfile
"You can enter future dated invoices, but bank transactions need to be today or earlier. If you try and select a date in the future, you’ll see a warning. In the case of modifying an existing bank transaction, the calendar does actually disable future dates. ",129150,3328,QFMathew,6,35512,7,1,2020-05-29T11:46:49.629Z,2020-05-29T11:46:49.629Z,7,modify-a-purchase-payment-date,quickfile
"Ah, I see what I was doing to make this happen, I can log a payment on the invoice date when creating a purchase on a future date but not enter it directly. ",129152,655,Lurch,7,35512,8,1,2020-05-29T11:52:32.826Z,2020-05-29T11:52:32.826Z,7,modify-a-purchase-payment-date,quickfile
"![](https://community.quickfile.co.uk/letter_avatar_proxy/v4/letter/l/a9a28c/40.png) Lurch: > I can log a payment on the invoice date when creating a purchase on a future > date but not enter it directly. Shh! Don’t tell them, they might decide it’s a bug and disable it ![:grinning:](https://community.quickfile.co.uk/images/emoji/twitter/grinning.png?v=9) ",129155,501,ian_roberts,8,35512,9,1,2020-05-29T14:05:39.487Z,2020-05-29T14:05:39.487Z,6,modify-a-purchase-payment-date,quickfile
"Nah, they’re far too busy rewriting the credit account handling side of Quickfile so I can process credit notes without crying! ",129157,655,Lurch,9,35512,10,0,2020-05-29T14:12:05.893Z,2020-05-29T14:12:05.893Z,6,modify-a-purchase-payment-date,quickfile
This topic was automatically closed after 7 days. New replies are no longer allowed. ,129458,-1,system,,35512,11,0,2020-06-04T10:32:13.456Z,2020-06-04T10:32:13.456Z,1,modify-a-purchase-payment-date,quickfile
"Hello  I have a number of unused credits from The HMRC PAYE that need to be carried into the year 2020-2021. These are for Statutory Maternity pay, Employers Allowance, NI compensation for SMP How should i set this up in Quickfile? ",126402,11630,JamesB,,34834,1,0,2020-04-13T14:11:56.334Z,2020-04-14T09:31:59.452Z,15,how-to-set-up-opening-balances-for-paye,quickfile
What were you using before for your book keeping? This kind of thing should be taken care of if you have a closing trial balance from your previous software. ,126404,501,ian_roberts,,34834,2,0,2020-04-13T14:23:31.190Z,2020-04-13T14:23:31.190Z,15,how-to-set-up-opening-balances-for-paye,quickfile
To be honest I was using a well known software brand but the credits from a previous year was never accounted for and that’s why I am looking to set up correctly with Quickfile. The unallocated credits that I have were taken from my HMRC gateway records. ,126405,11630,JamesB,,34834,3,0,2020-04-13T14:27:51.725Z,2020-04-13T14:27:51.725Z,15,how-to-set-up-opening-balances-for-paye,quickfile
"When you say you have credits for employers allowance, can you please clarify in what way is it a credit? If you’re referring to the actual allowance which is used against reducing employers ni payments you wouldnt record this in quickfile. Only when you actually make employers ni payments would you record it. Can I also ask, is it likely you will use the smp ni compensation in this current tax year? If the answer is yes then you could simply record the paye details using a journal in the month its used and instead of including the full employers ni contribution reduce it by the amount your in credit by. After all, when you make a payment it will be less the credit anyway and so everything will balance. Theres no need to record any of these as an opening balance. If you will not use it due to employers allowance covering all employers ni payments then there’s nothing to record in quickfile. Remember when you create a payroll journal it is based on net pay, tax and ni paid. When you record a payment to staff or hmrc, it will be the same total. Disclaimer : you still need to report an eps in rti showing the credit used against ni. ",126417,9383,Paul_Courtier,,34834,4,1,2020-04-13T22:00:33.895Z,2020-04-13T22:10:14.299Z,15,how-to-set-up-opening-balances-for-paye,quickfile
